ACID|FIXEDTERM_MNTHS|FIXEDTERM_YEARS|REPRICING_PLAN|RATE_FIXING_METHOD|ENTITY_CRE_FLG|DEL_FLG|LCHG_USER_ID|LCHG_TIME|RCRE_USER_ID|RCRE_TIME|TS_CNT|FLOAT_INT_TBL_CODE|FLOAT_REPRICING_FREQ_MNTHS|FLOAT_REPRICING_FREQ_DAYS|RULE_CODE|BANK_ID
012489822|0|0|F||Y|N|04584|2014-03-29 11:51:44.0|C0068|2014-03-29 11:46:23.0|2||0|0||01
012513104|0|0|F||Y|N|03918|2014-03-29 20:06:44.0|C0076|2014-03-29 20:01:12.0|1||0|0||01
012513550|0|0|F||Y|N|03227|2014-03-30 00:57:18.0|C0442|2014-03-30 00:30:34.0|1||0|0||01
012518655|0|0|F||Y|N|CDCI|2014-04-07 15:22:17.0|CDCI|2014-04-07 15:22:17.0|1||0|0||01
012513149|0|0|V||Y|N|03227|2014-03-29 23:47:15.0|C0644|2014-03-29 20:22:35.0|1||0|0||01
012513800|0|0|M||Y|N|12479|2018-12-21 14:31:34.0|C0068|2014-03-30 12:16:37.0|2||0|0||01
012513878|0|0|F||Y|N|03736|2014-03-30 16:12:10.0|C0175|2014-03-30 15:33:43.0|1||0|0||01
012515450|0|0|V||Y|N|00954|2014-04-02 17:19:07.0|00962|2014-04-02 17:15:23.0|1||0|0||01
012516906|0|0|F||Y|N|CDCI|2014-04-04 15:31:02.0|CDCI|2014-04-04 15:31:02.0|1||0|0||01
012517562|0|0|V||Y|N|CDCI|2014-04-05 12:24:56.0|CDCI|2014-04-05 12:24:56.0|1||0|0||01
012518635|0|0|F||Y|N|CDCI|2014-04-07 15:21:59.0|CDCI|2014-04-07 15:21:58.0|1||0|0||01
012518636|0|0|F||Y|N|CDCI|2014-04-07 15:22:00.0|CDCI|2014-04-07 15:21:59.0|1||0|0||01
012518660|0|0|F||Y|N|CDCI|2014-04-07 15:22:22.0|CDCI|2014-04-07 15:22:21.0|1||0|0||01
012518666|0|0|F||Y|N|CDCI|2014-04-07 15:22:26.0|CDCI|2014-04-07 15:22:25.0|1||0|0||01
012518670|0|0|F||Y|N|CDCI|2014-04-07 15:22:29.0|CDCI|2014-04-07 15:22:29.0|1||0|0||01
012522962|0|0|F||Y|N|CDCI|2014-04-12 15:44:40.0|CDCI|2014-04-12 15:44:39.0|1||0|0||01
012526817|0|0|F||Y|N|CDCI|2014-04-16 18:06:38.0|CDCI|2014-04-16 18:06:37.0|1||0|0||01
012520130|0|0|F||Y|N|04353|2014-04-09 17:50:46.0|C0175|2014-04-09 17:17:53.0|1||0|0||01
012523655|0|0|F||Y|N|CDCI|2014-04-15 13:48:20.0|CDCI|2014-04-15 13:48:19.0|1||0|0||01
012523659|0|0|F||Y|N|CDCI|2014-04-15 13:48:23.0|CDCI|2014-04-15 13:48:22.0|1||0|0||01
012526800|0|0|F||Y|N|CDCI|2014-04-16 18:06:18.0|CDCI|2014-04-16 18:06:17.0|1||0|0||01
012526815|0|0|F||Y|N|CDCI|2014-04-16 18:06:34.0|CDCI|2014-04-16 18:06:34.0|1||0|0||01
012526824|0|0|F||Y|N|CDCI|2014-04-16 18:06:46.0|CDCI|2014-04-16 18:06:45.0|1||0|0||01
012526839|0|0|F||Y|N|CDCI|2014-04-16 18:07:03.0|CDCI|2014-04-16 18:07:03.0|1||0|0||01
012526843|0|0|F||Y|N|CDCI|2014-04-16 18:07:10.0|CDCI|2014-04-16 18:07:08.0|1||0|0||01
012526850|0|0|F||Y|N|CDCI|2014-04-16 18:07:19.0|CDCI|2014-04-16 18:07:18.0|1||0|0||01
012527375|0|0|F||Y|N|CDCI|2014-04-17 19:16:50.0|CDCI|2014-04-17 19:16:50.0|1||0|0||01
012527378|0|0|F||Y|N|CDCI|2014-04-17 19:16:53.0|CDCI|2014-04-17 19:16:53.0|1||0|0||01
012527386|0|0|F||Y|N|CDCI|2014-04-17 19:17:00.0|CDCI|2014-04-17 19:17:00.0|1||0|0||01
012527407|0|0|F||Y|N|CDCI|2014-04-17 19:17:20.0|CDCI|2014-04-17 19:17:20.0|1||0|0||01
012526863|0|0|F||Y|N|CDCI|2014-04-16 18:07:33.0|CDCI|2014-04-16 18:07:32.0|1||0|0||01
012527403|0|0|F||Y|N|CDCI|2014-04-17 19:17:16.0|CDCI|2014-04-17 19:17:16.0|1||0|0||01
012527413|0|0|F||Y|N|CDCI|2014-04-17 19:17:24.0|CDCI|2014-04-17 19:17:24.0|1||0|0||01
012527414|0|0|F||Y|N|CDCI|2014-04-17 19:17:25.0|CDCI|2014-04-17 19:17:25.0|1||0|0||01
012527416|0|0|F||Y|N|CDCI|2014-04-17 19:17:27.0|CDCI|2014-04-17 19:17:27.0|1||0|0||01
012527441|0|0|F||Y|N|CDCI|2014-04-17 19:17:52.0|CDCI|2014-04-17 19:17:52.0|1||0|0||01
012527464|0|0|F||Y|N|CDCI|2014-04-17 19:18:16.0|CDCI|2014-04-17 19:18:16.0|1||0|0||01
012527515|0|0|F||Y|N|CDCI|2014-04-17 19:20:22.0|CDCI|2014-04-17 19:20:22.0|1||0|0||01
012527521|0|0|F||Y|N|CDCI|2014-04-17 19:20:29.0|CDCI|2014-04-17 19:20:28.0|1||0|0||01
012527523|0|0|F||Y|N|CDCI|2014-04-17 19:20:31.0|CDCI|2014-04-17 19:20:30.0|1||0|0||01
012527542|0|0|F||Y|N|CDCI|2014-04-17 19:20:49.0|CDCI|2014-04-17 19:20:48.0|1||0|0||01
012527560|0|0|F||Y|N|CDCI|2014-04-17 19:21:05.0|CDCI|2014-04-17 19:21:04.0|1||0|0||01
012532269|0|0|F||Y|N|CDCI|2014-04-21 19:33:20.0|CDCI|2014-04-21 19:33:19.0|1||0|0||01
012528815|0|0|F||Y|N|CDCI|2014-04-21 11:21:12.0|CDCI|2014-04-21 11:21:11.0|1||0|0||01
012531971|0|0|F||Y|N|CDCI|2014-04-21 15:57:29.0|CDCI|2014-04-21 15:57:29.0|1||0|0||01
012532005|0|0|F||Y|N|CDCI|2014-04-21 15:57:57.0|CDCI|2014-04-21 15:57:57.0|1||0|0||01
012532008|0|0|F||Y|N|CDCI|2014-04-21 15:57:59.0|CDCI|2014-04-21 15:57:59.0|1||0|0||01
012532213|0|0|F||Y|N|CDCI|2014-04-21 19:32:24.0|CDCI|2014-04-21 19:32:24.0|1||0|0||01
012532250|0|0|F||Y|N|CDCI|2014-04-21 19:33:00.0|CDCI|2014-04-21 19:33:00.0|1||0|0||01
012532251|0|0|F||Y|N|CDCI|2014-04-21 19:33:02.0|CDCI|2014-04-21 19:33:01.0|1||0|0||01
012578576|0|0|V||Y|N|03814|2014-04-29 12:17:04.0|C1230|2014-04-29 12:07:01.0|1||0|0||01
012532808|0|0|V||Y|N|00964|2014-04-22 16:27:38.0|C0131|2014-04-22 13:03:50.0|1||0|0||01
012622801|0|0|F||Y|N|02456|2014-05-31 13:34:23.0|04584|2014-05-31 13:32:51.0|1||0|0||01
012591786|0|0|V||Y|N|03585|2014-04-30 19:34:11.0|04584|2014-04-30 19:27:00.0|1||0|0||01
012603295|0|0|V||Y|N|00956|2014-05-07 17:41:48.0|C0305|2014-05-07 16:11:45.0|1||0|0||01
012605635|0|0|F||Y|N|03814|2014-05-09 12:36:28.0|C1230|2014-05-09 12:28:56.0|1||0|0||01
012612632|0|0|F||Y|N|04584|2014-05-20 12:07:54.0|C0175|2014-05-20 11:07:28.0|1||0|0||01
012613647|0|0|F||Y|N|03814|2014-05-21 13:26:02.0|C1230|2014-05-21 13:19:54.0|1||0|0||01
012615251|0|0|F||Y|N|03814|2014-05-22 14:17:40.0|C1230|2014-05-22 14:03:48.0|1||0|0||01
012615902|0|0|V||Y|N|03918|2014-05-23 13:10:44.0|03080|2014-05-23 10:51:16.0|1||0|0||01
012620759|0|0|F||Y|N|00956|2014-05-29 16:51:37.0|00955|2014-05-29 16:28:46.0|1||0|0||01
012622313|0|0|F||Y|N|04584|2014-11-27 19:22:02.0|03080|2014-05-31 10:35:39.0|2||0|0||01
012637881|0|0|F||Y|N|03759|2014-06-17 15:48:19.0|C1150|2014-06-17 11:47:28.0|3||0|0||01
012639708|0|0|F||Y|N|03759|2014-06-19 18:05:15.0|C1150|2014-06-19 12:08:54.0|3||0|0||01
012640532|0|0|F||Y|N|04353|2014-06-20 16:50:12.0|C1150|2014-06-20 12:05:05.0|3||0|0||01
012622808|0|0|F||Y|N|02456|2014-05-31 13:46:51.0|04584|2014-05-31 13:45:05.0|1||0|0||01
012622835|0|0|F||Y|N|03759|2014-05-31 14:49:55.0|C0175|2014-05-31 14:12:28.0|1||0|0||01
012622867|0|0|F||Y|N|03759|2014-05-31 15:38:05.0|C0175|2014-05-31 14:52:04.0|1||0|0||01
012622907|0|0|F||Y|N|03814|2014-05-31 15:37:44.0|C1230|2014-05-31 15:31:24.0|1||0|0||01
012623003|0|0|V||Y|N|02456|2014-05-31 18:29:43.0|03024|2014-05-31 18:15:13.0|1||0|0||01
012633265|0|0|F||Y|N|04584|2014-11-27 19:18:32.0|03080|2014-06-11 17:00:46.0|2||0|0||01
012634853|0|0|F||Y|N|03759|2014-06-13 14:49:43.0|C0137|2014-06-13 12:17:52.0|2||0|0||01
012634927|0|0|V||Y|N|03814|2014-06-13 13:22:26.0|C1230|2014-06-13 13:17:07.0|1||0|0||01
012640542|0|0|F||Y|N|04353|2014-06-20 16:52:05.0|C1150|2014-06-20 12:13:26.0|3||0|0||01
012642489|0|0|F||Y|N|00956|2014-06-23 17:08:16.0|C0305|2014-06-23 16:50:56.0|1||0|0||01
012645116|0|0|F||Y|N|CDCI|2014-06-26 15:24:59.0|CDCI|2014-06-26 15:24:59.0|1||0|0||01
012642441|0|0|F||Y|N|04584|2014-11-27 19:22:10.0|03080|2014-06-23 16:18:17.0|2||0|0||01
012644007|0|0|F||Y|N|04584|2014-06-25 14:39:46.0|C1382|2014-06-25 14:22:10.0|1||0|0||01
012645032|0|0|F||Y|N|CDCI|2014-06-26 15:01:53.0|CDCI|2014-06-26 15:01:53.0|1||0|0||01
012645036|0|0|F||Y|N|CDCI|2014-06-26 15:02:03.0|CDCI|2014-06-26 15:02:02.0|1||0|0||01
012645051|0|0|F||Y|N|CDCI|2014-06-26 15:02:37.0|CDCI|2014-06-26 15:02:36.0|1||0|0||01
012645100|0|0|F||Y|N|CDCI|2014-06-26 15:23:21.0|CDCI|2014-06-26 15:23:21.0|1||0|0||01
012651612|0|0|F||Y|N|03585|2014-06-27 12:09:50.0|03080|2014-06-27 11:58:09.0|1||0|0||01
012652171|0|0|F||Y|N|00956|2014-06-27 15:19:35.0|C0305|2014-06-27 15:10:23.0|1||0|0||01
012652178|0|0|F||Y|N|04584|2014-06-27 15:28:58.0|03080|2014-06-27 15:18:02.0|1||0|0||01
012654290|0|0|V||Y|N|03918|2014-06-30 14:05:53.0|03080|2014-06-30 13:42:04.0|1||0|0||01
012654402|0|0|V||Y|N|03814|2014-06-30 18:43:07.0|C1230|2014-06-30 15:43:50.0|1||0|0||01
012654666|0|0|M||Y|N|10379|2018-05-23 17:47:44.0|03585|2014-06-30 18:46:27.0|2||0|0||01
012654718|0|0|F||Y|N|04584|2014-06-30 19:46:20.0|C1385|2014-06-30 19:31:31.0|1||0|0||01
012645189|0|0|F||Y|N|CDCI|2014-06-26 15:54:53.0|CDCI|2014-06-26 15:54:53.0|1||0|0||01
012645219|0|0|F||Y|N|CDCI|2014-06-26 15:55:59.0|CDCI|2014-06-26 15:55:59.0|1||0|0||01
012652378|0|0|F||Y|N|03918|2014-06-27 18:05:26.0|C1382|2014-06-27 18:00:47.0|1||0|0||01
012653300|0|0|V||Y|N|03585|2014-06-28 16:15:45.0|04584|2014-06-28 16:10:40.0|1||0|0||01
012654172|0|0|F||Y|N|03814|2014-06-30 13:18:30.0|C1230|2014-06-30 12:12:39.0|1||0|0||01
012655785|0|0|F||Y|N|00956|2014-07-01 18:18:40.0|C0305|2014-07-01 18:13:18.0|1||0|0||01
012658753|0|0|F||Y|N|04353|2014-07-05 14:21:18.0|C0137|2014-07-05 13:00:07.0|1||0|0||01
012658814|0|0|F||Y|N|00956|2014-07-05 14:39:01.0|C0305|2014-07-05 13:58:26.0|1||0|0||01
012697679|0|0|F||Y|N|03585|2014-07-18 15:57:07.0|03080|2014-07-18 15:52:01.0|1||0|0||01
012654739|0|0|F||Y|N|03585|2014-06-30 19:54:23.0|04584|2014-06-30 19:52:35.0|1||0|0||01
012654841|0|0|F||Y|N|03585|2014-06-30 21:53:01.0|04584|2014-06-30 21:37:26.0|1||0|0||01
012686779|0|0|V||Y|N|00956|2014-07-14 11:43:08.0|C0305|2014-07-14 10:58:11.0|1||0|0||01
012693428|0|0|F||Y|N|CDCI|2014-07-17 15:02:05.0|CDCI|2014-07-17 15:02:05.0|1||0|0||01
012757189|0|0|V||Y|N|03918|2014-07-31 14:35:53.0|04584|2014-07-31 14:33:27.0|1||0|0||01
012748221|0|0|F||Y|N|CDCI|2014-07-22 12:31:49.0|CDCI|2014-07-22 12:31:48.0|1||0|0||01
012748231|0|0|F||Y|N|CDCI|2014-07-22 12:33:11.0|CDCI|2014-07-22 12:33:10.0|1||0|0||01
012748239|0|0|F||Y|N|CDCI|2014-07-22 12:33:30.0|CDCI|2014-07-22 12:33:29.0|1||0|0||01
012748281|0|0|F||Y|N|03918|2014-07-22 13:24:31.0|03080|2014-07-22 12:52:27.0|1||0|0||01
012751846|0|0|F||Y|N|03712|2014-07-26 15:48:56.0|C0175|2014-07-26 14:26:40.0|2||0|0||01
012753862|0|0|F||Y|N|05324|2014-07-28 12:56:00.0|C1230|2014-07-28 12:43:56.0|1||0|0||01
012755015|0|0|F||Y|N|05324|2014-07-29 16:17:21.0|C1230|2014-07-29 16:10:15.0|1||0|0||01
012755544|0|0|F||Y|N|00956|2014-07-30 13:28:23.0|C0305|2014-07-30 12:58:43.0|1||0|0||01
012756975|0|0|F||Y|N|00956|2014-07-31 11:06:43.0|C0305|2014-07-31 11:00:19.0|1||0|0||01
012772972|0|0|V||Y|N|03227|2014-08-12 15:39:41.0|C0643|2014-08-12 15:03:07.0|1||0|0||01
012774298|0|0|F||Y|N|CDCI|2014-08-13 18:11:51.0|CDCI|2014-08-13 18:11:51.0|1||0|0||01
012757889|0|0|V||Y|N|03918|2014-07-31 20:24:26.0|03080|2014-07-31 20:22:03.0|1||0|0||01
012764370|0|0|F||Y|N|00956|2014-08-04 12:23:06.0|C0305|2014-08-04 12:18:54.0|1||0|0||01
012765295|0|0|V||Y|N|03712|2014-08-05 12:18:43.0|C1150|2014-08-05 11:11:06.0|1||0|0||01
012767477|0|0|F||Y|N|00956|2014-08-07 15:21:22.0|00955|2014-08-07 15:16:03.0|1||0|0||01
012770140|0|0|V||Y|N|03712|2014-08-08 15:19:08.0|C1385|2014-08-08 14:46:27.0|1||0|0||01
012764682|0|0|F||Y|N|03712|2014-08-04 17:29:49.0|C1150|2014-08-04 15:42:17.0|1||0|0||01
012765330|0|0|V||Y|N|03227|2014-08-05 12:59:03.0|C0643|2014-08-05 11:40:23.0|4||0|0||01
012767406|0|0|V||Y|N|03712|2014-08-07 14:17:12.0|C1383|2014-08-07 12:55:22.0|1||0|0||01
012767455|0|0|F||Y|N|00956|2014-08-07 15:08:41.0|00955|2014-08-07 15:01:55.0|1||0|0||01
012777729|0|0|V||Y|N|00956|2014-08-19 17:17:58.0|C0644|2014-08-19 16:49:00.0|1||0|0||01
012779477|0|0|F||Y|N|CDCI|2014-08-21 11:23:35.0|CDCI|2014-08-21 11:23:35.0|1||0|0||01
012779481|0|0|F||Y|N|CDCI|2014-08-21 11:23:44.0|CDCI|2014-08-21 11:23:44.0|1||0|0||01
012779834|0|0|F||Y|N|CDCI|2014-08-21 15:28:27.0|CDCI|2014-08-21 15:28:26.0|1||0|0||01
012776291|0|0|V||Y|N|03227|2014-08-16 14:32:22.0|C0131|2014-08-16 13:29:27.0|2||0|0||01
012776366|0|0|F||Y|N|03712|2014-08-16 15:28:59.0|C0137|2014-08-16 15:13:25.0|2||0|0||01
012779815|0|0|F||Y|N|CDCI|2014-08-21 15:27:43.0|CDCI|2014-08-21 15:27:43.0|1||0|0||01
012779819|0|0|F||Y|N|CDCI|2014-08-21 15:27:53.0|CDCI|2014-08-21 15:27:53.0|1||0|0||01
012779824|0|0|F||Y|N|CDCI|2014-08-21 15:28:03.0|CDCI|2014-08-21 15:28:03.0|1||0|0||01
012779838|0|0|F||Y|N|CDCI|2014-08-21 15:28:36.0|CDCI|2014-08-21 15:28:36.0|1||0|0||01
012788673|0|0|V||Y|N|03712|2014-08-28 13:43:42.0|C1383|2014-08-28 11:58:37.0|1||0|0||01
012788683|0|0|F||Y|N|03585|2014-08-28 12:40:54.0|C1472|2014-08-28 12:05:19.0|1||0|0||01
012789034|0|0|F||Y|N|04353|2014-08-28 18:06:03.0|C1150|2014-08-28 17:41:29.0|1||0|0||01
012789197|0|0|F||Y|N|03585|2014-08-28 20:26:27.0|C1472|2014-08-28 20:16:02.0|1||0|0||01
012790342|0|0|F||Y|N|03918|2014-08-30 16:43:44.0|03080|2014-08-30 16:39:36.0|1||0|0||01
012790514|0|0|F||Y|N|00964|2014-08-30 19:38:14.0|C0305|2014-08-30 19:31:03.0|1||0|0||01
012790596|0|0|F||Y|N|03918|2014-08-30 21:06:22.0|C1532|2014-08-30 21:03:33.0|1||0|0||01
012789626|0|0|V||Y|N|03814|2014-08-29 16:21:37.0|C1230|2014-08-29 16:14:52.0|1||0|0||01
012790274|0|0|V||Y|N|03585|2014-08-30 16:14:34.0|C0175|2014-08-30 15:56:06.0|1||0|0||01
012790111|0|0|F||Y|N|05489|2014-08-30 13:07:09.0|05324|2014-08-30 13:00:54.0|1||0|0||01
012792940|0|0|V||Y|N|00964|2014-09-03 15:45:46.0|C1216|2014-09-03 15:02:58.0|1||0|0||01
012808550|0|0|V||Y|N|03227|2014-09-16 16:31:46.0|C1217|2014-09-16 15:51:49.0|1||0|0||01
012809257|0|0|F||Y|N|05324|2014-09-17 12:31:31.0|03814|2014-09-17 12:21:45.0|1||0|0||01
012809534|0|0|F||Y|N|CDCI|2014-09-17 13:06:44.0|CDCI|2014-09-17 13:06:44.0|1||0|0||01
012809541|0|0|F||Y|N|CDCI|2014-09-17 13:07:02.0|CDCI|2014-09-17 13:07:01.0|1||0|0||01
012809543|0|0|F||Y|N|CDCI|2014-09-17 13:07:07.0|CDCI|2014-09-17 13:07:07.0|1||0|0||01
012809544|0|0|F||Y|N|CDCI|2014-09-17 13:07:10.0|CDCI|2014-09-17 13:07:10.0|1||0|0||01
012809556|0|0|F||Y|N|CDCI|2014-09-17 13:08:50.0|CDCI|2014-09-17 13:08:50.0|1||0|0||01
012801436|0|0|F||Y|N|04584|2014-09-12 13:16:52.0|C1472|2014-09-12 13:00:47.0|1||0|0||01
012809714|0|0|F||Y|N|CDCI|2014-09-17 15:51:17.0|CDCI|2014-09-17 15:51:16.0|1||0|0||01
012809724|0|0|F||Y|N|CDCI|2014-09-17 15:52:53.0|CDCI|2014-09-17 15:52:53.0|1||0|0||01
012810580|0|0|F||Y|N|CDCI|2014-09-18 15:23:09.0|CDCI|2014-09-18 15:23:09.0|1||0|0||01
012813945|0|0|F||Y|N|CDCI|2014-09-23 11:03:58.0|CDCI|2014-09-23 11:03:58.0|1||0|0||01
012814232|0|0|F||Y|N|03740|2014-09-23 17:34:24.0|C0305|2014-09-23 16:54:15.0|2||0|0||01
012815487|0|0|F||Y|N|04584|2014-09-25 11:05:32.0|C1472|2014-09-25 10:54:34.0|1||0|0||01
012816654|0|0|V||Y|N|03712|2014-09-26 12:20:11.0|C1385|2014-09-26 11:50:28.0|1||0|0||01
012810597|0|0|F||Y|N|CDCI|2014-09-18 15:23:42.0|CDCI|2014-09-18 15:23:42.0|1||0|0||01
012810794|0|0|F||Y|N|00964|2014-09-18 18:26:47.0|C0305|2014-09-18 18:11:17.0|1||0|0||01
012814926|0|0|F||Y|N|03814|2014-09-24 15:50:19.0|05324|2014-09-24 15:46:00.0|1||0|0||01
012818034|0|0|V||Y|N|03712|2014-09-27 11:15:09.0|C1385|2014-09-27 10:12:09.0|1||0|0||01
012818760|0|0|F||Y|N|00964|2014-09-29 16:26:46.0|C0131|2014-09-29 11:24:42.0|1||0|0||01
012818872|0|0|V||Y|N|03712|2014-09-29 12:33:52.0|C0138|2014-09-29 12:27:47.0|1||0|0||01
012820454|0|0|F||Y|N|03585|2014-09-30 15:20:35.0|C0175|2014-09-30 14:11:27.0|2||0|0||01
012817122|0|0|V||Y|N|03712|2014-09-26 14:04:39.0|C1385|2014-09-26 13:47:49.0|1||0|0||01
012818969|0|0|F||Y|N|03759|2014-09-29 15:06:33.0|C1515|2014-09-29 13:16:55.0|2||0|0||01
012819689|0|0|F||Y|N|03585|2014-09-29 17:32:02.0|04584|2014-09-29 17:20:04.0|1||0|0||01
012819731|0|0|F||Y|N|00964|2014-09-29 18:52:24.0|C0131|2014-09-29 17:42:13.0|1||0|0||01
012820400|0|0|F||Y|N|03814|2014-09-30 13:19:19.0|05324|2014-09-30 13:13:01.0|1||0|0||01
012820406|0|0|F||Y|N|03712|2014-09-30 17:50:57.0|C1150|2014-09-30 13:19:50.0|3||0|0||01
012838184|0|0|F||Y|N|CDCI|2014-10-16 14:39:48.0|CDCI|2014-10-16 14:39:48.0|1||0|0||01
012820506|0|0|V||Y|N|03585|2014-09-30 15:33:20.0|04584|2014-09-30 15:20:49.0|1||0|0||01
012820626|0|0|V||Y|N|03585|2014-09-30 18:14:37.0|04584|2014-09-30 16:46:09.0|1||0|0||01
012820676|0|0|F||Y|N|00956|2014-09-30 17:51:17.0|C0131|2014-09-30 17:22:50.0|1||0|0||01
012820858|0|0|F||Y|N|05489|2014-09-30 20:04:31.0|05324|2014-09-30 19:57:03.0|1||0|0||01
012821096|0|0|F||Y|N|03918|2014-09-30 22:16:44.0|04584|2014-09-30 22:15:16.0|1||0|0||01
012821912|0|0|F||Y|N|03759|2014-10-01 17:51:52.0|C1150|2014-10-01 17:22:51.0|1||0|0||01
012838174|0|0|F||Y|N|CDCI|2014-10-16 14:39:25.0|CDCI|2014-10-16 14:39:25.0|1||0|0||01
012821929|0|0|F||Y|N|03759|2014-10-01 17:54:21.0|C1515|2014-10-01 17:30:43.0|1||0|0||01
012828756|0|0|F||Y|N|03712|2014-10-08 18:34:50.0|C1150|2014-10-08 17:52:46.0|1||0|0||01
012842397|0|0|F||Y|N|00956|2014-10-21 15:09:27.0|00955|2014-10-21 14:41:33.0|1||0|0||01
012849423|0|0|M||Y|N|03740|2016-06-23 17:25:56.0|C1383|2014-10-31 14:38:32.0|2||0|0||01
012842234|0|0|F||Y|N|05615|2014-10-21 12:05:14.0|C1616|2014-10-21 12:00:19.0|1||0|0||01
012843171|0|0|F||Y|N|05489|2014-10-22 11:30:32.0|03814|2014-10-22 11:24:42.0|1||0|0||01
012843223|0|0|F||Y|N|05489|2014-10-22 12:50:53.0|03814|2014-10-22 12:43:00.0|1||0|0||01
012844652|0|0|F||Y|N|CDCI|2014-10-25 11:39:17.0|CDCI|2014-10-25 11:39:17.0|1||0|0||01
012845707|0|0|F||Y|N|03712|2014-10-27 18:43:11.0|C1150|2014-10-27 16:44:48.0|2||0|0||01
012846265|0|0|V||Y|N|00964|2014-10-28 12:18:26.0|C0131|2014-10-28 11:01:47.0|1||0|0||01
012847351|0|0|V||Y|N|00964|2014-10-29 15:37:10.0|C1216|2014-10-29 13:06:17.0|1||0|0||01
012848614|0|0|F||Y|N|00964|2014-10-30 16:44:47.0|C1617|2014-10-30 16:36:08.0|1||0|0||01
012849909|0|0|M||Y|N|04584|2017-06-12 18:44:40.0|C1230|2014-10-31 20:39:06.0|2||0|0||01
012849965|0|0|F||Y|N|03918|2014-10-31 21:16:41.0|05443|2014-10-31 21:00:04.0|1||0|0||01
012858371|0|0|F||Y|N|04353|2014-11-08 15:30:10.0|C1150|2014-11-08 15:28:04.0|1||0|0||01
012870015|0|0|V||Y|N|03227|2014-11-24 12:43:17.0|01549|2014-11-24 11:02:44.0|2||0|0||01
012870141|0|0|F||Y|N|03814|2014-11-24 12:35:03.0|05324|2014-11-24 12:24:11.0|1||0|0||01
012849774|0|0|F||Y|N|05615|2014-10-31 19:01:11.0|C1616|2014-10-31 18:56:39.0|1||0|0||01
012860356|0|0|F||Y|N|04353|2014-11-11 18:02:10.0|C1150|2014-11-11 17:21:02.0|1||0|0||01
012863697|0|0|V||Y|N|03712|2014-11-15 15:52:59.0|C1383|2014-11-15 15:23:52.0|1||0|0||01
012864785|0|0|F||Y|N|03814|2014-11-17 17:18:23.0|05324|2014-11-17 17:12:46.0|1||0|0||01
012865593|0|0|F||Y|N|05443|2014-11-18 16:09:43.0|C1532|2014-11-18 15:50:39.0|1||0|0||01
012866780|0|0|F||Y|N|05615|2014-11-19 16:49:24.0|C1616|2014-11-19 16:26:01.0|1||0|0||01
012870359|0|0|F||Y|N|00956|2014-11-24 15:21:36.0|C0305|2014-11-24 15:15:07.0|1||0|0||01
012872267|0|0|F||Y|N|05792|2014-11-26 12:05:51.0|C1150|2014-11-26 11:29:15.0|1||0|0||01
012872540|0|0|F||Y|N|03585|2014-11-26 18:02:09.0|C0175|2014-11-26 17:16:33.0|2||0|0||01
012873162|0|0|F||Y|N|00964|2014-11-27 11:30:45.0|C0131|2014-11-27 10:54:13.0|1||0|0||01
012873229|0|0|V||Y|N|04584|2014-11-27 13:05:52.0|C1385|2014-11-27 12:29:15.0|1||0|0||01
012873269|0|0|V||Y|N|03227|2014-11-27 13:31:11.0|C1217|2014-11-27 13:17:06.0|1||0|0||01
012870200|0|0|F||Y|N|04584|2014-11-24 12:58:19.0|C0175|2014-11-24 12:54:05.0|1||0|0||01
012870624|0|0|F||Y|N|CDCI|2014-11-24 17:27:05.0|CDCI|2014-11-24 17:27:05.0|1||0|0||01
012872280|0|0|F||Y|N|04353|2014-11-26 17:48:52.0|C1639|2014-11-26 11:51:26.0|1||0|0||01
012872281|0|0|F||Y|N|05792|2014-11-26 12:40:26.0|C1150|2014-11-26 11:51:40.0|1||0|0||01
012872476|0|0|F||Y|N|04353|2014-11-26 19:15:58.0|C1150|2014-11-26 16:19:37.0|2||0|0||01
012873289|0|0|F||Y|N|03585|2014-11-27 14:04:41.0|C1611|2014-11-27 13:43:34.0|1||0|0||01
012875658|0|0|V||Y|N|03918|2014-11-29 11:48:22.0|C1385|2014-11-29 10:52:06.0|1||0|0||01
012876250|0|0|F||Y|N|00964|2014-11-29 17:14:49.0|C0131|2014-11-29 17:05:49.0|1||0|0||01
012876363|0|0|V||Y|N|03712|2014-11-29 20:15:46.0|C0644|2014-11-29 19:33:50.0|1||0|0||01
012873389|0|0|V||Y|N|03227|2014-11-27 16:23:12.0|01549|2014-11-27 15:52:29.0|3||0|0||01
012874106|0|0|F||Y|N|CDCI|2014-11-28 11:36:37.0|CDCI|2014-11-28 11:36:36.0|1||0|0||01
012875300|0|0|F||Y|N|05443|2014-11-28 22:31:39.0|C1532|2014-11-28 22:12:44.0|1||0|0||01
012875672|0|0|F||Y|N|05615|2014-11-29 11:24:12.0|C1616|2014-11-29 10:59:22.0|1||0|0||01
012875831|0|0|F||Y|N|05615|2014-11-29 12:59:21.0|C1617|2014-11-29 12:27:52.0|1||0|0||01
012876437|0|0|F||Y|N|03918|2014-11-29 20:38:28.0|04584|2014-11-29 20:35:35.0|1||0|0||01
012876890|0|0|F||Y|N|05615|2014-11-30 11:27:49.0|C1616|2014-11-30 10:24:21.0|1||0|0||01
012876955|0|0|F||Y|N|03814|2014-11-30 17:56:16.0|05324|2014-11-30 17:54:12.0|1||0|0||01
