SOL_ID|DEL_FLG|SOL_DESC|EXTN_CNTR_CODE|BANK_CODE|ABBR_BANK_NAME|BR_CODE|ABBR_BR_NAME|CLG_CENTRE_NUM|MICR_CENTRE_FLG|MICR_CENTRE_CODE|MICR_BANK_CODE|MICR_BRANCH_CODE|ADDR_1|ADDR_2|CITY_CODE|STATE_CODE|PIN_CODE|WKLY_OFF|INSTRMNT_ENCODE_BATCH_NUM|INSTRMNT_ENCODE_BLOCK_NUM|STOP_CASH_FT_FLG|STOP_CLG_FT_FLG|STOP_XFER_FT_FLG|USER_CASH_DR_LIM_EXCP_CODE|USER_CLG_DR_LIM_EXCP_CODE|USER_XFER_DR_LIM_EXCP_CODE|TDS_CERT_NUM_CODE|SAME_DAY_REV_TO_IBR_FLG|DATE_OF_INSTALLATION|DB_STAT_CODE|DB_INT_STAT_CODE|BOD_SYS_DATE|LAST_SI_EXEC_DATE|LCHG_USER_ID|RCRE_USER_ID|LCHG_TIME|RCRE_TIME|CUT_OVER_TIME|VALUE_DATING_ON_HOLIDAYS|TYPE_OF_CASH_ACCT|BR_STAT_CODE|HC_VAULT_LIMIT_IN_HC|FC_VAULT_LIMIT_IN_HC|CONSOL_VAULT_LIMIT_IN_HC|SOL_ALIAS|DB_STAT_USER_ID|ATM_JOB_STATUS|UNIFORM_BR_CODE|LICENSE_NO|BR_OPEN_DATE|REGION_NAME|DIVISION_NAME|CIRCLE_OFFICE_NAME|TDS_CIRCLE_NAME|DP_CODE|TAX_DEDN_DETAILS|PAN_GIR_NO|NUM_OF_TIMES_IBR_GEN|OSP_MAX_OUT_STD_DAYS|PROXY_PEND_VERIFN_EXCP_CODE|PROXY_NOT_SQUARED_EXCP_CODE|NEXT_CUST_NUM_CODE|INSTRMNT_WISE_REG_ALWD|HOME_CRNCY_CODE|DDN_WARN_LEVEL|DDN_WARN_LEVEL_EXCP_CODE|EXTERNAL_SOL|HIGH_VALUE_SOL|PROFIT_CENTER|ALL_EXT_TRANS_PROC_EXCP_CODE|TR_ENABLE_FLG|TR_HOME_CRNCY_CODE|TS_CNT|DESTRY_INVT_CLASS|DESTRY_INVT_LOCATION|EXT_EOD_NOT_COMP_EXCP_CODE|CS_SOL_MESG1|CS_SOL_MESG2|FAB_FLG|LOCAL_IMAGE_FLG|RECEIVE_ALL_IMAGES_FLG|SOL_PRIORITY|PDC_INSTL_RUN_DATE|SDL_ID|BRANCH_IP_ADDRESS|BRANCH_REF_PORT_NUM|LAST_INT_CALC_DATE_FOR_SB|SOL_EOD_STATUS|MINOR_AGE|CS_SOL_NATL_MESG1|CS_SOL_NATL_MESG2|BR_FREE_CODE_1|BR_FREE_CODE_2|BR_FREE_CODE_3|BR_FREE_CODE_4|BR_FREE_CODE_5|BR_FREE_CODE_6|BR_FREE_CODE_7|BR_FREE_CODE_8|BR_FREE_CODE_9|BR_FREE_CODE_10|REFERRAL_SET_ID|CTS_ENABLED_FLG|SOL_CLS_FLG|SOL_CLS_DATE|SOL_BOD_DATE|PREF_LANG_CODE|PREF_LANG_SOL_DESC|MENU_DISABLE_FLG|BANK_ID|WKLY_OFF2|TIME_ZONE|SOL_NAT_FLG|ALT1_SOL_DESC|BATCH_OPER_DATE|ENTITY_NAME|ADDR_3|CNTRY_CODE|PARTITION_ALIAS|REROUTE_STP_ALLOWED|SOL_RESTARTABILITY_FLG|MRS_NAME|TREA_FREE_TEXT1|TREA_FREE_TEXT2
0222|N|KAMALPUR|00|176|RBL|0222|KAM|000|Y|383|176|131|SHOP NO. 7 & 8,FIRST FLOOR|SAKAL AVENUE,KAMALPUR|KAMAP|GUJ|383205|1|0|0||||OA3|OB3|OC3||N|2017-03-29 00:00:00.0|Y||||C11727|C1351|2019-10-11 02:44:09.0|2017-03-29 15:07:03.0|1900-01-01 00:00:00.0|N|T||0|0|0|222|||6160254-5461731||2017-03-29 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N||13,212||||||N|N|N|0||ALL||0|||18||||546|1|RURAL|54|004||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2017-03-29 00:00:00.0||PRANTIJ,SABARKANTHA|IN|01||N|||
0232|N|BHOJPARA|00|176|RBL|0232|BHO|000|Y|360|176|041|R.S. NO – 58/3, PLOT NO – 6|NR. GALAXY PETROL PUMP, NATIONAL HIGHWAY 27|BHOJP|GUJ|360311|1|0|0||||OA3|OB3|OC3||N|2017-03-29 00:00:00.0|Y||||C11727|C1351|2019-10-11 02:44:12.0|2017-03-29 15:26:40.0|1900-01-01 00:00:00.0|N|T||0|0|0|232|||6160248-5802091||2017-03-29 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N||13,219||||||N|N|N|0||ALL||0|||18||||580|1|RURAL|54|004||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2017-03-29 00:00:00.0||BHOJPARA, GONDAL, RAJKOT|IN|01||N|||
0220|N|COCHIN|00|176|RBL|0220|COC|000|N|682|176|002|GROUND & FIRST FLOOR, PALAL ARCADE|OPP. THE AVENUE REGENT HOTEL, M. G. ROAD|COCHI|KER|682016|1|0|0||||OA3|OB3|OC3||N|2017-03-29 00:00:00.0|Y||||C11727|06219|2019-10-11 02:44:00.0|2017-03-29 16:31:15.0|1900-01-01 00:00:00.0|N|T||0|0|0|220|||6160245-9700008||2017-03-29 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||14,586||||||N|N|N|0||ALL||0|||18||||970|8|URBN|96|002||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2017-03-29 00:00:00.0||DIST-ERNAKULAM,TAL-KANAYANUR,VILL-KARITHALA|IN|01||N|||
0244|N|PRAHLAD NAGAR|00|176|RBL|0244|PRA|000|Y|380|176|006|GROUND FLOOR, SHOP NO. 1,|SAFAL PEGASUS, PRAHLAD NAGAR|AHD|GUJ|380015|1|0|0||||OA3|OB3|OC3||N|2017-06-30 00:00:00.0|Y||||C11727|06728|2019-10-11 02:44:11.0|2017-06-30 17:24:28.0|1900-01-01 00:00:00.0|N|T||0|0|0|244|||6160262-5700009||2017-06-30 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||11,992|DL|CAN||||N|N|N|0||ALL||0|||18||||570|9|METRO|54|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2017-06-30 00:00:00.0|||IN|01||N|||
0249|N|SARAVANAMPATTI|00|176|RBL|0249|SAR|000|Y|641|176|004|37, SATHY MAIN ROAD, SIVANANDHAPURAM,|SARAVANAMPATTI, COIMBATORE - 641035,|CJB|TAMIL|641035|1|0|0|C|||OA3|OB3|OC3||N|2018-02-01 00:00:00.0|Y||||C11727|10245|2019-10-11 02:44:01.0|2018-02-01 15:09:37.0|1900-01-01 00:00:00.0|N|T||0|0|0|249|||6160269-9201284||2018-02-16 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||9,782|DL|CAN||||N|N|N|0||ALL||0|||18||||632|4|SURBN|90|003||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2018-02-01 00:00:00.0||TAMILNADU|IN|01||N|||
0266|N|DWARKA|00|176|RBL|0266|DWA|000|Y|110|176|021|PLOT NUM : 58,GROUND FLOOR,SECTOR -12 B,|DWARKA ,NEW DELHI - 110075|NEWDE|DLI|110075|1|0|0||||OA3|OB3|OC3||N|2018-03-31 00:00:00.0|Y||||C11727|10245|2019-10-11 02:44:17.0|2018-03-31 08:29:46.0|1900-01-01 00:00:00.0|N|T||0|0|0|266|||6160283-3640239||2018-03-29 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||7,960|DL|CAN||||N|N|N|0||ALL||0|||18||||097|9|METRO|29|001||||0.15||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2018-03-31 00:00:00.0|||IN|01||N|||
0256|N|TIRUCHENGODE|00|176|RBL|0256|TIR|000|Y|638|176|004|DOOR NO 180, BANGALA STREET,|ERODE MAIN  ROAD,|TIRUG|TN|637211|1|0|0|C|||OA3|OB3|OC3||N|2018-03-31 00:00:00.0|Y||||C11727|06728|2019-10-11 02:44:14.0|2018-03-31 08:48:11.0|1900-01-01 00:00:00.0|N|T||0|0|0|256|||6160276-9150605||2018-03-31 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||8,649|DL|CAN||||N|N|N|0||ALL||0|||18||||915|4|SURBN|90|003||||0.15||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2018-03-31 00:00:00.0||TIRUCHENGODE 637211|IN|01||N|||
0270|N|JANAKPURI|00|176|RBL|0270|JNP|000|Y|110|176|023|GROUND FLOOR,|B-1/511, JANAKPURI,|NEWDE|DLI|110058|1|0|0||||OA3|OB3|OC3||N|2018-06-29 00:00:00.0|Y||||C11727|06728|2019-10-11 02:44:27.0|2018-06-29 17:11:46.0|1900-01-01 00:00:00.0|N|T||0|0|0|270|||6160293-3630099||2018-06-28 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|6,640|DL|CAN||||N|N|N|0||ALL||0|||18||||097|9|METRO|29|001||||0.15||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2018-06-29 00:00:00.0||NEW DELHI 110058|IN|01||N|||
0275|N|VAISHALI NAGAR- JAIPUR|00|176|RBL|0275|VAI|000|Y|302|176|003|SHOP NO. C, GROUND FLOOR, PLOT NO C1,|C-BLOCK, VAIBHAV COMPLEX, GAUTAM MARG,|JAIPU|RAJ|302021|1|0|0||||OA3|OB3|OC3||N|2018-12-24 00:00:00.0|Y||||C11727|10245|2019-10-11 02:44:36.0|2018-12-24 13:32:20.0|1900-01-01 00:00:00.0|N|T||0|0|0|275|||||2018-12-10 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||4,166|DL|CAN||||N|N|N|0||ALL||0|||18||||110|9|METRO|50|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2018-12-24 00:00:00.0||VAISHALI NAGAR, JAIPUR 302021|IN|01||N|||
0280|N|NEW ALIPORE|00|176|RBL|0280|ALI|000|Y|700|176|011|FIRST FLOOR PREMISES NO: 51,|BANKIM MUKHERJEE SARANI, WARD NO. 81,|KLAT|WES|700053|1|0|0||||OA3|OB3|OC3||N|2018-12-24 00:00:00.0|Y||||C11727|12610|2019-10-11 02:44:44.0|2018-12-24 13:42:02.0|1900-01-01 00:00:00.0|N|T||0|0|0|280|||||2019-01-25 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||4,108|DL|CAN||||N|N|N|0||ALL||0|||18||||342|9|METRO|10|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2018-12-24 00:00:00.0||(41F BLOCK – C) NEW ALIPORE, KOLKATA - 700053|IN|01||N|||
0283|N|AUNDH, PUNE|00|176|RBL|0283|AUN|000|Y|411|176|012|SHOWROOM NO. 02, VARSHA AVENUE,|PLOT NO. 104, CTS NO.|PUNE|MH|411007|1|0|0||||OA3|OB3|OC3||N|2018-12-26 00:00:00.0|Y||||C11727|12610|2019-10-11 02:44:56.0|2018-12-26 12:46:40.0|1900-01-01 00:00:00.0|N|T||0|0|0|283|||||2018-12-20 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||4,070|DL|CAN||||N|N|N|0||ALL||0|||18|||||9|METRO|60|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2018-12-26 00:00:00.0||1132/1133, ANAND PARK, AUNDH|IN|01||N|||
0292|N|DEFENCE COLONY|00|176|RBL|0292|DEF|000|Y|110|176|027|GROUND FLOOR, E-10,|DEFENCE COLONY, NEW DELHI 110024.|NWDLI|DLI|110024|1|0|0||||OA3|OB3|OC3||N|2018-12-27 00:00:00.0|Y||||C11727|12610|2019-10-11 02:45:01.0|2018-12-27 13:47:12.0|1900-01-01 00:00:00.0|N|T||0|0|0|292|||||2019-02-25 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||4,059|DL|CAN||||N|N|N|0||ALL||0|||18||||098|9|METRO|29|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2018-12-27 00:00:00.0|||IN|01||N|||
0294|N|MEERA BAGH PASCHIM VIHARBRANCH|00|176|RBL|0294|MEE|000|Y|110|176|028|B-376, MEERA BAGH, PASCHIM VIHAR,|NEW DELHI 110087|NWDLI|DLI|110087|1|0|0||||OA3|OB3|OC3||N|2018-12-27 00:00:00.0|Y||||C11727|10245|2019-10-11 02:45:10.0|2018-12-27 13:52:30.0|1900-01-01 00:00:00.0|N|T||0|0|0|294|||616000N-2901269||2019-02-25 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||4,111|DL|CAN||||N|N|N|0||ALL||0|||18||||096|9|METRO|29|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2018-12-27 00:00:00.0|||IN|01||N|||
0289|N|BROOKEFIELDS BRANCH|00|176|RBL|0289|BRO|000|Y|560|176|013|SHANTI TOWER,257/18, 10TH CROSS ROAD,|1ST N BLOCK, WARD NO 14,|BNG|KRA|560010|1|0|0||||OA3|OB3|OC3||N|2018-12-29 00:00:00.0|Y||||C11727|12610|2019-10-11 02:44:58.0|2018-12-29 13:18:50.0|1900-01-01 00:00:00.0|N|T||0|0|0|289|||||2019-02-15 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||4,087|DL|CAN||||N|N|N|0||ALL||0|||18||||572|9|METRO|84|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2018-12-29 00:00:00.0||RAJAJI NAGAR, BANGALORE – 560010.|IN|01||N|||
0288|N|BANASHANKARI BRANCH|00|176|RBL|0288|BAN|000|Y|560|176|012|108, GROUND FLOOR, 100 FT. RING ROAD,|BSK 3RD STAGE, KATHRIGUPPE,|BNG|KRA|560085|1|0|0||||OA3|OB3|OC3||N|2018-12-29 00:00:00.0|Y||||C11727|12610|2019-10-11 02:45:04.0|2018-12-29 14:14:14.0|1900-01-01 00:00:00.0|N|T||0|0|0|288|||||2019-02-15 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||4,029|DL|CAN||||N|N|N|0||ALL||0|||18||||572|9|METRO|84|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2018-12-29 00:00:00.0||BANGALORE – 560085.|IN|01||N|||
0302|N|NARAINA|00|176|RBL|0302|NAR|000|Y|110|176|030|GROUND FLOOR, C-126,|NARAINA INDUSTRIAL AREA,|DLI|DLI|110028|1|0|0||||OA3|OB3|OC3||N|2019-02-04 00:00:00.0|Y||||C11727|12610|2019-10-11 02:45:10.0|2019-02-04 15:05:58.0|1900-01-01 00:00:00.0|N|T||0|0|0|302|||||2019-04-20 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||3,520|DL|CAN||||N|N|N|0||ALL||0|||18||||097|9|METRO|29|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2019-02-04 00:00:00.0||PHASE-1, NEW DELHI – 110028.|IN|01||N|||
0311|N|RASH BIHARI|00|176|RBL|0311|RAS|000|Y|700|176|012|RBL BANK LTD, 8A, RASHBEHARI AVENUE,|KOLKATA - 700026|KLAT|WES|700026|1|0|0||||OA3|OB3|OC3||N|2019-03-15 00:00:00.0|Y||||C11727|10245|2019-10-11 02:45:20.0|2019-03-15 11:04:31.0|1900-01-01 00:00:00.0|N|T||0|0|0|311|||||2019-05-04 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||3,036|DL|CAN||||N|N|N|0||ALL||0|||18||||342|9|METRO|10|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2019-03-15 00:00:00.0|||IN|01||N|||
0316|N|BUND GARDEN|00|176|RBL|0316|BUN|000|Y|411|176|015|COMMERCIAL UNIT NO. 8,P T GERA CENTRE,|OPP. WADIA COLLEGE,|PUNE|MH|411001|1|0|0||||OA3|OB3|OC3||N|2019-03-15 00:00:00.0|Y||||C11727|10245|2019-10-11 02:45:20.0|2019-03-15 11:41:09.0|1900-01-01 00:00:00.0|N|T||0|0|0|316|||||2019-03-12 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||2,950|DL|CAN||||N|N|N|0||ALL||0|||18|||||9|METRO|60|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2019-03-15 00:00:00.0||BUND GARDEN ROAD, PUNE 411001.|IN|01||N|||
0308|N|JAJPUR ROAD BRANCH|00|176|RBL|0308|JAJ|000|Y|755|176|102|PLOT NO 1253/2117,GROUND FLOOR,|CHORADA MAIN ROAD, JAJPUR ROAD,|JAJPU|ORI|755019|1|0|0||||OA3|OB3|OC3||N|2019-03-15 00:00:00.0|Y||||C11727|10245|2019-10-11 02:45:10.0|2019-03-15 12:02:01.0|1900-01-01 00:00:00.0|N|T||0|0|0|308|||||2019-04-08 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||2,982|DL|CAN||||N|N|N|0||ALL||0|||18|||||3|SURBN|16|003||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2019-03-15 00:00:00.0||ODISHA 755019|IN|01||N|||
0314|N|KAILASH COLONY|00|176|RBL|0314|KAL|000|Y|110|176|033|A-13 , FRONT PORTION & GROUND FLOOR,|KAILASH COLONY NEW DELHI 110048.|NWDLI|DLI|110048|1|0|0||||OA3|OB3|OC3||N|2019-03-16 00:00:00.0|Y||||C11727|12610|2019-10-11 02:45:21.0|2019-03-16 12:05:35.0|1900-01-01 00:00:00.0|N|T||0|0|0|314|||||2019-04-01 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||2,999|DL|CAN||||N|N|N|0||ALL||0|||18||||098|9|METRO|29|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2019-03-16 00:00:00.0|||IN|01||N|||
0310|N|BORIVALI WEST LINK ROAD|00|176|RBL|0310|BOR|000|Y|400|176|039|SHOP NO5,THE AHCL HOMES CHSL,|OPP:SHIMPOLI TEL EXCHANGE,|MUM|MH|400092|1|0|0||||OA3|OB3|OC3||N|2019-03-19 00:00:00.0|Y||||C11727|12610|2019-10-11 02:45:21.0|2019-03-19 10:47:53.0|1900-01-01 00:00:00.0|N|T||0|0|0|310|||||2019-05-31 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||2,896|DL|CAN||||N|N|N|0||ALL||0|||18||||519|9|METRO|60|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2019-03-19 00:00:00.0||BORIVALI W, MUM 400092.|IN|01||N|||
0317|N|VILE PARLE EAST  – SAHAR ROAD|00|176|RBL|0317|VIL|000|Y|400|176|040|SHOP NOA/11, GOKUL ARCADE PREMISES CSL,|OPP:GARWARE HOUSE,|MUM|MH|400057|1|0|0|C|||OA3|OB3|OC3||N|2019-03-19 00:00:00.0|Y||||C11727|12610|2019-10-11 02:45:11.0|2019-03-19 11:27:08.0|1900-01-01 00:00:00.0|N|T||0|0|0|317|||||2019-05-31 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||2,910|DL|CAN||||N|N|N|0||ALL||0|||18||||519|9|METRO|60|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2019-03-19 00:00:00.0||VILE PARLE(EAST), MUMBAI 400057.|IN|01||N|||
0323|N|VASANT KUNJ|00|176|RBL|0323|VAS|000|Y|110|176|035|GROUND FLOOR, 2, NELSON MANDELA MARG,|VASANT KUNJ, NEW DELHI – 110070.|NWDLI|DLI|110070|1|0|0||||OA3|OB3|OC3||N|2019-03-28 00:00:00.0|Y||||C11727|12610|2019-10-11 02:45:14.0|2019-03-28 10:47:37.0|1900-01-01 00:00:00.0|N|T||0|0|0|323|||||2019-04-15 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||2,818|DL|CAN||||N|N|N|0||ALL||0|||18||||097|9|METRO|29|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2019-03-28 00:00:00.0|||IN|01||N|||
0320|N|GOPALAPURAM|00|176|RBL|0320|GOP|000|Y|600|176|012|GROUND FLOOR & FIRST FLOOR,|OLD NO.117, NEW NO. 211,|MAA|TN|600086|1|0|0||||OA3|OB3|OC3||N|2019-03-29 00:00:00.0|Y||||C11727|12610|2019-10-11 02:45:15.0|2019-03-29 11:23:33.0|1900-01-01 00:00:00.0|N|T||0|0|0|320|||||2019-06-01 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||2,762|DL|CAN||||N|N|N|0||ALL||0|||18||||603|9|METRO|90|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2019-03-29 00:00:00.0||AVVAI SHANMUGAM SALAI, GOPALAPURAM|IN|01||N|||
0329|N|THRISSUR|00|176|RBL|0329|THR|000|Y|680|176|002|GROUND FLOOR, ARICARIA, JYOTI NEST,SURVEY NO.|1866/10 AND 1866/11,PREMJI ROAD (FORMERLY|TRSU|KER|680002|1|0|0||||OA3|OB3|OC3||N|2019-03-29 00:00:00.0|Y||||C11727|12610|2019-10-11 02:45:13.0|2019-03-29 17:35:26.0|1900-01-01 00:00:00.0|N|T||0|0|0|329|||||2019-03-29 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||2,764|DL|CAN||||N|N|N|0||ALL||0|||18|||||7|URBN|96|002||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2019-03-29 00:00:00.0||SITARAM MILL ROAD),PUNKUNNAM,THRISSUR– 680002|IN|01||N|||
0284|N|AMBEDKAR GARDEN|00|176|RBL|0284|AMB|000|Y|400|176|038|SAMRUDDHI, PLOT NO. 157, 18TH ROAD,|NEAR AMBEDKAR GARDEN,|MUM|MH|400071|1|0|0||||OA3|OB3|OC3||N|2018-12-29 00:00:00.0|Y||||C11727|10245|2019-10-11 02:44:56.0|2018-12-29 12:41:22.0|1900-01-01 00:00:00.0|N|T||0|0|0|284|||||2019-03-15 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||4,085|DL|CAN||||N|N|N|0||ALL||0|||18||||518|9|METRO|60|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2018-12-29 00:00:00.0||CHEMBUR EAST MUMBAI 400071|IN|01||N|||
0286|N|MAZGAON|00|176|RBL|0286|MAZ|000|Y|400|176|037|RBL BANK LTD 230, MOUNT ROAD, MAZGAON,|NEAR GST BHAVAN, MUMBAI, MAHARASHTRA – 400010|MUM|MH|400010|1|0|0||||OA3|OB3|OC3||N|2018-12-29 00:00:00.0|Y||||C11727|10245|2019-10-11 02:45:07.0|2018-12-29 13:03:47.0|1900-01-01 00:00:00.0|N|T||0|0|0|286|||||2019-03-15 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||4,087|DL|CAN||||N|N|N|0||ALL||0|||18||||519|9|METRO|60|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2018-12-29 00:00:00.0|||IN|01||N|||
0282|N|SION EAST|00|176|RBL|0282|SIO|000|Y|400|176|044|UNIT NO. 1, GROUND & FIRST FLOOR, REGAL|HEIGHTS CHS, PLOT NO. 268, ROAD NO. 31,|MUM|MH|400022|1|0|0||||OA3|OB3|OC3||N|2019-03-27 00:00:00.0|Y||||C11727|12610|2019-10-11 02:44:59.0|2019-03-27 11:47:46.0|1900-01-01 00:00:00.0|N|T||0|0|0|282|||||2019-06-30 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||2,791|DL|CAN||||N|N|N|0||ALL||0|||18||||519|9|METRO|60|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2019-03-27 00:00:00.0||SION-MATUNGA,ESTATE SCHEME NO. 6, SION (EAST)|IN|01||N|||
0322|N|FARIDABAD NIT|00|176|RBL|0322|FAR|000|Y|110|176|037|SHOP NO 20,21,53,54, GROUND FLOOR,|LOWER GROUND AND MEZZANINE FLOOR,|FARBD|HARY|121001|1|0|0||||OA3|OB3|OC3||N|2019-03-28 00:00:00.0|Y||||C11727|12610|2019-10-11 02:45:21.0|2019-03-28 10:08:32.0|1900-01-01 00:00:00.0|N|T||0|0|0|322|||||2019-04-15 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||2,779|DL|CAN||||N|N|N|0||ALL||0|||18||||088|9|METRO|34|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2019-03-28 00:00:00.0||TIKONA PARK, NIT FARIDABAD 121001.|IN|01||N|||
0326|N|TIRUPUR|00|176|RBL|0326|TIR|000|Y|641|176|103|SHOP NO. 9 (OLD NO. 8) , 9(1),|GROUND FLOOR, UNIVERSAL THEATRE ROAD,|TIU|TN|641602|1|0|0||||OA3|OB3|OC3||N|2019-03-29 00:00:00.0|Y||||C11727|12610|2019-10-11 02:45:14.0|2019-03-29 18:05:53.0|1900-01-01 00:00:00.0|N|T||0|0|0|326|||||2019-03-29 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||2,763|DL|CAN||||N|N|N|0||ALL||0|||18|||||7|URBN|90|002||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2019-03-29 00:00:00.0||TIRUPUR, TAMILNADU 642601.|IN|01||N|||
0347|N|SARAT BOSE ROAD|00|176|RBL|0347|SAR|000|Y|700|176|015|26,SARAT BOSE ROAD,KOLKATA||KLAT|WES|700020|1|0|0||||OA3|OB3|OC3||N|2019-09-24 00:00:00.0|Y||||C11727|10245|2019-10-11 02:45:37.0|2019-09-24 12:45:34.0|1900-01-01 00:00:00.0|N|T||0|0|0|347|||||2019-12-15 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||241||||||N|N|N|0||ALL||0|||18||||||METRO|10|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2019-09-24 00:00:00.0|||IN|01||N|||
